movie_id,title,main_link,img_link,pub_year,user_rating,summary,nation,genre
10039,플래툰,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10039,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=10039,2017,9.19,부유한 집안에서 자란 명문대생 크리스 테일러는 월남전에 스스로 자원 입대 한다.가난한 사람과 배우지 못한 사람만이 어쩔 수 없이 전쟁터로 끌려나가는 것이불합리함을 깨닫고 참전을 결정할 만큼 정의를 중시하는 인물이지만고참들 앞에서는 어설픈 신참 애송이에 불과하다.어느 날 크리스는 반즈 중사와 그를 따르는 몇몇 무리가한 마을 주민들을 처참히 짓밟고 유린하는 모습을 목격한 후 충격에 빠지고군인으로 의무를 다 하는 인간미 넘치는 일라이어스 부대장은 반즈 중사와 충돌하기 시작한다.결코 행복할 수 없는 곳비로소 알게 된 지옥보다 잔혹한 지옥의 참상.전쟁터의 살벌함과 비정함은 갈수록 크리스를 지치게 하는데,미국,"전쟁,드라마"
154437,내 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154437,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=154437,2017,9.19,운명처럼 세상에서 가장 작은집에서 만난 에버렛과 모드.혼자인 게 익숙했던 이들은 서서히 서로에게 물들어가며 깊은 사랑을 하게 되고 서로의 사랑을 풍경처럼 담는다.,"아일랜드,캐나다","드라마,멜로/로맨스"
10688,뻐꾸기 둥지 위로 날아간 새,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10688,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=10688,1977,9.2,범죄자인 맥머피Randle Patrick McMurphy 잭 니콜슨 분는 교도소에서 정신 병원으로 후송된다. 정신 병원이 감옥보다는 자유로울 것으로 생각했던 맥머피는 전혀 그렇지 않다는 것을 깨닫는다. 정신 병원에 수감되어 있는 하딩Harding 윌리암 레드필드 분 마티니Martini 대니 드비토 분 체스윅Cheswick 시드니 래식 분 빌리Billy Bibbit 브래드 듀리프 분 데버Taber 크리스토퍼 로이드 분 시멜로 추장Chief Bromden 윌 샘프슨 분 프레데릭슨Frederickson 빈센트 쉬아벨리 분 등과 생활하면서 맥머피는 그들이 겉으로는 전혀 문제가 없어 보이지만 보이지 않는 병원내의 압력에 의해 짓눌려 사는 죽은 인간들임을 간파한다. 그리고 그러한 압력의 주범이 레취드Nurse Ratched 루이스 플레쳐 분 간호원임을 알게 된다. 맥머피는 환자들을 끌고 병원을 빠져나가 낚시를 다녀오거나 파티를 여는 등 의도적인 반항을 시도하지만 레취드 간호원으로 대표되는 병원내의 시스템이 너무나 막강하다는 것을 꺼닫고 탈출을 결심하게 된다.,미국,드라마
,,,,,,,,
92075,어바웃 타임,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92075,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=92075,2013,9.19,모태솔로 팀돔놀 글리슨은 성인이 된 날 아버지빌 나이로부터 놀랄만한 가문의 비밀을 듣게 된다. 바로 시간을 되돌릴 수 있는 능력이 있다는 것 그것이 비록 히틀러를 죽이거나 여신과 뜨거운 사랑을 할 수는 없지만 여자친구는 만들어 줄 순 있으리..   꿈을 위해 런던으로 간 팀은 우연히 만난 사랑스러운 여인 메리에게 첫눈에 반하게 된다. 그녀의 사랑을 얻기 위해 자신의 특별한 능력을 마음껏 발휘하는 팀. 어설픈 대시 어색한 웃음은 리와인드 뜨거웠던 밤은 더욱 뜨겁게 리플레이 꿈에 그리던 그녀와 매일매일 최고의 순간을 보낸다.   하지만 그와 그녀의 사랑이 완벽해질수록 팀을 둘러싼 주변 상황들은 미묘하게 엇갈리고 예상치 못한 사건들이 여기저기 나타나기 시작하는데   어떠한 순간을 다시 살게 된다면 과연 완벽한 사랑을 이룰 수 있을까,영국,"멜로/로맨스,코미디"
19469,네고시에이터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19469,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=19469,1998,9.18,시카고 경찰관 데니 로맨Danny Roman 사무엘 잭슨 분은 12년간의 경관생활로 인질범 대치시 협상을 전문으로 하여 인질들이 상해를 입지않고 풀려날 수 있게끔 만드는 기술자이다. 신혼으로 가정을 꾸민 그는 부인Karen Roman 레지나 테일러 분에게 약속하는 것은 반듯이 제시간에 가정으로 귀가 하는 것. 경관들을 위한 상해보험과 관련된 경찰내의 부정 사건을 파트너로부터 전해 들은 후 로맨은 파트너가 살해되는 슬픔을 겪음과 동시에 유력한 살인 용의자로 몰려 뱃지를 반납하고 가까웠던 동료들마저 등을 돌리는 수모를 겪는다. 그는 자신을 구속하려는 시카고 경찰서의 내부수사과장 나이밤Inspector Terence Niebaum J.T. 월쉬 분에게 따져러 들어갔다가 나는 오늘 감옥으로 갈 수는 없다며 나이밤과 그의 여비서 시경장 프로스트Commander Grant Frost 론 리프킨 분와 사기범으로 심문받던 루디Rudy 폴 지아마티 분를 인질로 삼고 누명을 벗기 위하여 경찰과 대치한다. 경찰 헬기가 시카고 경찰 본부건물 20층 주변을 날고 SWAT특수기동대 저격팀들은 근처 건물에서 그 20층을 향하여 조준하며 발사 명령만 기다리는 극박한 상황에 처한다. 로맨은 협상자로 충분한 경험을 소유하였으니 인질을 이용하면서 자신이 대처해야 할 상황을 손바닥 보듯이 알고 있고 음모를 파해치기 위하여 그가 오직 상대하겠다는 인물은 다른구역의 인질협상자인 크리스 사비안Chris Sabian 케빈 스페이시 분뿐. 사비안도 인질 문제 해결에 있어서는 누구도 따를자가 없는 유능한 협상자로 올라있는 인물이다. 냉정하고 침착한 사비안은 가족적이며 독서를 즐기는 평범한 아버지이지만 비이성적으로 혈기를 가지고 행동하는 로맨보다는 지적인 인물로 묘사된다. 스페이시는 노련한 로맨과의 흥정은 뛰어난 기략이 필요함을 알고 있는 인물이지만 협상에서 이길 수 없다는 사실을 깨닫고 그와 함께 행동 할 수 밖에 없음을 받아드린다. 공격적으로 쳐들어가기를 우선 순위로 알고있는 지휘관 아담Commander Adam Beck 데이빗 모스 분을 비롯한 측근들과 대화로 협상을 완전하게 처리하려는 사비안과의 팽팽한 갈등이 진행되면서 FBI측이 사건을 인수하려들고 상공에서 기습병들을 실은 헬기들은 요란하며 SWAT의 총구들은 목표물을 겨냥하는 일촉즉발의 상황이 이어진다.,"미국,독일","액션,범죄,드라마,미스터리,스릴러"
169349,뽀로로 극장판 공룡섬 대모험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169349,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=169349,2017,9.18,뽀로로와 친구들은 숲 속에서 알 모양의 비행선에 잠들어 있는 꼬마 공룡 알로를 발견한다. 하지만 이름 말고는 아무것도 기억하지 못하는 알로를 위해우주선을 고치던 중 비행선이 번쩍하며 크롱과 알로를 데리고 멀리 사라져 버린다.크롱과 알로를 구하기 위해 비행선을 뒤쫓던 뽀로로와 친구들은 공룡섬에 도착하고 그곳에서 공룡들을 잡아 외계인들에게 팔아 넘기는 공룡 사냥꾼 Mr. Y를 만나게 되는데 과연 외계인 사냥꾼의 공격을 피해 위험에 빠진 친구들을 구할 수 있을까,한국,애니메이션
190395,눈의 여왕4,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190395,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=190395,2019,9.18,과학과 기술만을 최고로 여기는 해럴드 왕은 우연히 발견한 마법 유물 미러랜드의 문을 이용해 세상의 마법사들을 그곳에 가두려는 계략을 세운다.위험에 처한 마법사들과 겔다의 가족들은 최후의 수단으로 함께 갇혀있던 눈의 여왕에게 도움을 요청하는데과연 겔다와 눈의 여왕은 함께 힘을 합쳐 해럴드 왕의 음모로부터 마법 세계를 구할 수 있을 것인가,러시아 연방,"애니메이션,모험,가족,판타지"
152160,킹 오브 프리즘,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152160,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=152160,2018,9.18,화려하게 데뷔한 Over The Rainbow의 히로 코우지 카즈키는 순식간에 여성들의 마음을 사로 잡으며 단숨에 프리즘 계의 정점에 올랐다. 에델로즈에는 그들을 동경하는 신입생들이 속속 입학했지만 갑자기 슈왈츠로즈라는 대립 세력이 나타나 에델로즈는 곤경에 빠진다. 한편 천재 아티스트이자 Over The Rainbow를 이끌어 온 코우지는 미국에서 거액의 영화 음반 제작 제안을 받게 되는데..4년마다 열리는 프리즘 킹 컵을 앞둔 세 소년의 선택은...   에델로즈의 존망 위기7명의 에델로즈 신입생슈왈츠로즈에서 온 도전자그리고 갑자기 나타난 의문의 소년   여성의 마음을 가장 설레게 만든 스타프리즘 킹은 과연 누가 될 것인가,일본,"드라마,애니메이션,판타지"
31827,헤드윅,https://movie.naver.com/movie/bi/mi/basic.nhn?code=31827,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=31827,2017,9.19,세계적인 록스타 토미의 공연을 쫓아 변두리 바를 전전하며미행 투어를 펼치는 헤드윅과 앵그리 인치 밴드.과거 토미와 애틋한 사랑을 나눴던 그녀는 배신당한 것도 모자라자신의 전부와도 같았던 음악마저 그에게 빼앗긴다.불행했던 유년시절부터 실패한 사랑까지자신의 기구한 삶과 잃어버린 반쪽을 위해 노래하는 그녀.과연 그녀는 진실한 사랑을 찾을 수 있을까,미국,"드라마,코미디,뮤지컬"
138877,"불량소녀, 너를 응원해",https://movie.naver.com/movie/bi/mi/basic.nhn?code=138877,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=138877,2016,9.18,친구들과 즐겁게 노는 것이 인생 최고의 낙인 사야카는공부와 담을 쌓은 구제 불능 문제아로 학교에서 낙인찍힌다.하지만 그녀를 절대적으로 믿어주는 엄마와 포기를 모르는 초긍정 츠보타 선생을 만나우등생도 꿈꾸기 힘든 명문대 진학 도전을 선포하게 되는데동서남북이 뭔가요무지의 여왕 사야카가 꿈꾸는 인생 최고의 반전초등학교 4학년 수준의 상식에 산타클로스의 존재를 아직도 믿고 있는 무지의 여왕 사야카그녀는 주위의 편견과 자신과의 싸움에서 승리하고 모두가 불가능이라고 말했던 목표를 이뤄낼 수 있을까지금 꿈꾸는 모두를 위한 유쾌한 도전이 시작된다,일본,드라마
130849,모아나,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130849,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=130849,2017,9.18,모든 것이 완벽했던 모투누이 섬이 저주에 걸리자바다가 선택한 소녀 모아나는 섬을 구하기 위해 머나먼 항해를 떠난다. 저주를 풀기 위해서는 오직 신이 선택한 전설의 영웅 마우이의 힘이 필요한 상황모아나는 마우이를 우여곡절 끝 설득해 운명적 모험을 함께 떠나는데바다가 부르면 운명적 모험이 시작된다,미국,"애니메이션,모험,코미디,가족,판타지,뮤지컬"
13042,도망자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13042,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=13042,1993,9.18,시카고의 저명한 외과 의사 리차드 킴블Dr. Richard Kimble 해리슨 포드 분은 아름다운 아내 헬렌Helen Kimble 셀라 워드 분과 시카고 근교의 고급 주택가에서 남부러울 것 없이 살고 있으나 어느날 그에게 무서운 시련이 닥친다. 응급 수술을 마치고 집에 들어오던 길에 범인의 공격을 받아 사투를 벌이지만 범인은 달아나고 헬렌은 그의 품 속에서 숨진다. 킴블은 의수를 단 외팔이 사내가 범인이라고 주장하지만 모든 정황이 그에게 불리하게 돌아가는 바람에 그는 결국 살인범의 누명을 쓰고 사형 선고를 받기에 이른다. 교도소로 향하는 호송버스 안에서 몇몇 죄수가 탈주를 시도하는 바람에 버스가 전복하고 마침 지나가던 열차와 충돌한다. 아비규환의 와중에서 킴블은 구사일생으로 버스에서 탈출 동료 수인의 도움으로 수갑을 풀고 혼자 산속으로 도망친다. 한편 킴블의 소식이 알려지자 연방 경찰 샘 제라드U.S. Marshal Samuel Gerard 토미 리 존스 분가 이 사건에 개입하게 된다. 그때부터 킴블과 제라드 사이에는 쫓고 쫓기는 숨가쁜 추격전이 펼쳐진다. 신분을 숨긴 채 경찰의 추적을 피해 진범인 외팔이 사내를 찾아 헤메는 킴블. 그러나 집요한 제라드의 그림자는 시시각각 그의 숨통을 죄여 오는데.,미국,"액션,모험,범죄,미스터리,스릴러"
85825,톰보이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85825,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=85825,2020,9.17,새로 이사 온 아이 미카엘.파란색을 좋아하고 끝내주는 축구 실력과 유난히 잘 어울리는 짧은 머리로친구들을 사로잡는 그의 진짜 이름은 로레눈물겹게 아름답고 눈부시게 다정했던10살 여름의 비밀 이야기가 시작된다,프랑스,드라마
39857,코치 카터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39857,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=39857,2005,9.18,70년대에 리치몬드 고교 농구팀의 스타로 이름을 날렸던 켄 카터 사무엘 잭슨 분 . 이제 중년이 된 그는 스포츠용품 점을 경영하며 역시 고교 농구 선수인 아들 데미언의 장래를 걱정하는 평범한 아버지로 살아가고 있다. 그런 그에게 모교의 농구팀 코치를 맡아달라는 제의가 들어오고 카터는 망설임 끝에 코치 자리를 수락한다. 캘리포니아 주에서도 주로 가난한 흑인들이 거주하는 리치몬드의 흑인 아이들은 대부분 학업을 중도에 포기하고 빗나간 인생 길을 걷는 일이 비일비재하다. 카터 코치는 반항적이고 제멋대로인 아이들만 모아놓은 듯한 리치몬드 고교 농구 팀을 맡아 마음 속에 두 가지 목표를 세운다. 하나는 4년째 최하위 팀에 머물고있는 리치몬드 농구부에  옛날의 영광을 되찾아주는 일. 또 하나는 목표도 없이 방황하는 농구부 아이들이 지금보다 더 나은 삶을 살아갈 수 있도록 제대로 학교를 졸업 시키고 대학에 진학시키는 일. 카터는 첫 목표의 달성을 위해 아이들에게 혹독한 훈련을 시키고 규율을 따르도록 가르친다. 그리고 두 번째 목표를 위해 아이들이 학생으로서 먼저 학업에 충실하도록 엄격한 기준을 정해 반 강제적으로 공부를 시킨다. 대쪽 같은 성격으로 자신의 신념을 밀어 부치는 카터의 교육 방식은 처음부터 학생과 학부모 그리고 학교 선생들의 반감을 사게 되는데.,미국,드라마
158578,흑집사  북 오브 더 아틀란틱,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158578,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=158578,2017,9.17,19세기 영국.명문귀족 팬텀하이브 가문의 집사 세바스찬 미카엘리스는 13살의 주인 시엘 팬텀하이브와 함께 여왕의 번견으로서 뒷사회의 일을 처리하고 있었다.어느 날 시엘과 세바스찬은 죽은 자를 소생시킬 수 있다는 소문을 듣게 된다.그들은 소문의 진위를 밝히기 위해 호화 여객선 캄파니아 호에 올라 타게 되는데과연 그들을 기다리고 있는 것은...,일본,"애니메이션,미스터리"
63156,체인질링,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63156,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=63156,2009,9.17,1928년 LA 회사에서 돌아온 싱글맘 크리스틴안젤리나 졸리은 9살난 아들 월터가 사라진 것을 알게 되고 경찰에 신고하지만 아들의 행방은 어디에서도 찾을 수 없다. 목숨보다 소중한 아들을 찾기 위해 매일매일을 수소문하며 힘든 나날을 보내던 크리스틴은 다섯 달 뒤 아들을 찾았다는 경찰의 연락을 받는다. 하지만 경찰이 찾은 아이는 그녀의 아들이 아니다. 사건을 해결해 시민의 신뢰를 얻으려는 경찰은 자신의 진짜 아들 월터를 찾아달라는 크리스틴의 간절한 바람을 무시한 채 사건을 서둘러 종결하려고 하고 아들을 찾으려는 크리스틴은 홀로 부패한 경찰과 세상에 맞서기 시작한다.,미국,"드라마,범죄,미스터리"
17942,제리 맥과이어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17942,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=17942,2017,9.18,뛰어난 능력과 매력적인 외모까지 모든 것을 겸비한 스포츠 에이전시 매니저 제리톰 크루즈는어느 날 회사의 이익에 반하는 내용의 제안서를 작성했다는 이유로 하루아침에 해고 통보를 받는다.냉담한 동료들 사이에서 유일하게 자신의 편이 돼준 도로시르네 젤위거와새로운 에이전시를 꾸려나가며 다시 한번 도약을 꿈꾸는 제리.그는 늘 채워지지 않던 자신의 부족한 2를 그녀에게서 발견하고 점차 빠져들게 된다.하지만 행복도 잠시 모든 것을 걸었던 스타 선수와의 계약은 결국 물거품이 되고도로시와의 관계 역시 어딘가 불안하기만 한데일과 사랑 모두 뜻대로 풀리지 않는 최악에 상황에 놓인 제리.과연 그는 다시 달콤한 로맨틱 라이프를 완성할 수 있을까,미국,"드라마,멜로/로맨스"
10740,JFK,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10740,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=10740,1992,9.17,저항해야 할 때 침묵하는 것은 비겁한 죄악이다To Sin By Silence When We Should Protest Makes Cowards Out Of Men  E.W. 윌콕스Ella Wheeler Wilcox 1963년 12월 22일 오후 12시 30분 텍사스주 달라스. 눈부신 햇살를 받으며 달리 풀라자를 달리는 콘버터블 리무진을 향해 세 발의 총탄이 날았다. 첫 총탄은 케네디John F. Kennedy 스티브 리드 분를 명중시키고 앞자석에 타고 있는 텍사스 주지사 코날리에게 명중하여 나갔다. 다른 한 발은 표적이 빗나가 길에 맞았고 콘스탄트 파편이 튀어 서있던 사람의 뺨에 튀었다. 느리게 움직이고 있던 차가 나무판자 있는 곳에 왔을 때 또 한발의 강력한 총탄이 그의 머리에 명중했고 대통령의 몸을 뒤로 밀어냈다. 그리고 총격이 있은지 2시간도 채 지나지 않아 24세의 백인 남자가 체포되었는데 해병대 출신의 하비 오스왈드Lee Harvey Oswald 게리 올드만 분는 한때 소련에 망명한 적이 있으며 그해 여름에는 뉴올리언즈에서 카스트로 지지운동을 하기도 했었다. 그러나 23시간 동안 계속된 수사에서 오스왈드는 계속 아무도 쏜 적이 없다고 주장했다. 그로부터 2일 뒤 경찰서에서 호송되던 오스왈드는 텔레비젼으로 중계되는 앞에서 총에 맞아 사망했다. 그를 쏜 것은 잭 루비Jack Ruby 브라이언 도일머레이 분라는 자로 스트립 쇼를 하는 술집 주인이었다. 그리고 잭 루비 역시 곧 감옥에서 사망했다. 뒤를 이어 대통령이 된 린드 비 죤슨은 국내 여론과 외국의 의심을 무마하기 위해 급히 이 사건을 수사하기 위한 진상조사 위원회를 열었다. 대법원의 얼 워렌 판사를 의장으로 하는 이 위원회에서는 목격자들의 증언을 포함한 여러 자료를 토대로 워렌 보고서를 작성 이 사건이 오스왈드의 단독범행이라고 결론지었고 이 사건은 공식적으로 끝났다. 그러나 그 뒤로 수많은 학자와 수사관들은 이 위원회의 수사방법에 의문을 제기했고 자기 나름대로의 수사를 시작했다. 그들 중의 한 사람이 짐 개리슨Jim Garrison 케빈 코스트너 분 검사로 그는 JFK 암살 사건의 배후인물을 재판장에 최초로 세운 사람이다. 이때 게리스 검사에게 새로운 정보를 제공해 주는 XX 도날드 서덜랜드 분라는 인물이 등장한다. 마치 모두가 대통령의 사람들에 등장하는 두 기자에게 정보를 제공해 주어었던 딥스 루트같은 인물이다. X는 게리스에게 누가 어떻게 케네디를 죽였는가가 중요한 것이 아니라 왜 케네디를 죽였는가가 사건의 본질이라고 얘기하면서 게리슨에게 당신의 승리는 예측할 수는 없지만은 사실을 들어내는 것만으로도 충분한 의미가 있다면서 그를 격려한다. 하지만 게리슨이 유력한 증인으로 법정에 세우고자하는 사람은 차례로 의문사 당하고 게리슨 팀 내에서 조차 내분이 일어날 정도로 게리슨은 곤궁에 처한다. 63년에 일어나 종결 된 지 6년 후인 1969년 게리슨은 JFK 저격사건의 배후 인물로 남부지역에서 입김이 센 경제인 클레이 쇼Clay Shaw 토미 리 존스 분를 기소해서 법정에 세운다.,미국,"범죄,드라마,미스터리,스릴러"
12324,어 퓨 굿 맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12324,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=12324,1992,9.16,쿠바의 관타나모 기지United States Naval Base Guantanamo Bay Cuba에서 산티아고 사병이 2명의 해병에게 거친 폭행 끝에 죽는 사건이 발생한다. 이 사건은 즉각 워싱턴에 보고되고 합의에 의한 사건 해결이 뛰어난 캐피 중위Lieutenant Daniel Alistair Kaffee 톰 크루즈 분에게 맡겨진다. 그는 이 사건을 위해 겔로웨이 소령Lieutenant Commander JoAnne Galloway 데비 무어 분과 한 팀이 되는데 겔로웨이는 캐피와 달리 합의보다는 진실을 추구하기 때문에 두 사람은 매번 충돌한다. 하지만 그녀에게 떠밀려 조사를 계속하던 캐피는 사건의 심각성을 인지하게 되고 이 사건을 법정으로 가져가야 한다는 결론을 내린다. 문제의 2명의 해병대는 직속 상사 캔드릭Lieutenant Jonathan James Kendrick 키퍼 서덜랜드 분의 비공식적인 명령를 받은 것뿐이라 하지만 캔드릭이나 제셉 장군Colonel Nathan R. Jessep 잭 니콜슨 분은 그 사실을 부인하고 유일한 증인 마킨슨Lieutenant Colonel Matthew Andrew Markinson J.T. 월쉬 분의 권총 자살로 사건은 더욱 미궁에 빠진다. 그러나 재판이 진행됨에 따라 캐피는 심판대에 올라야 할 것은 군부 자체가 아닌 제셉 개인이라는 사실을 깨닫는다. 결국 캐피는 제셉을 증언대에 세우고 마지막 싸움을 벌이는데.,미국,"범죄,미스터리,드라마"
17796,일 포스티노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17796,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=17796,2017,9.18,작은 섬 칼라 디소토에 오게 된 시인 네루다 어부의 아들 마리오는 그의 도착으로 인해  불어난 우편물량을 소화하고자 우체부로 고용된다. 로맨틱 시인 네루다와 가까이 지내면서 섬마을 여자들의 관심을 끌고자 했던 마리오는 그와 우정을 쌓아가면서 시와 은유의 세계를 만나게 되고 아름답지만 다가갈 수 없을 것만 같았던 베아트리체 루쏘와 사랑을 이루게 된다. 그리고 그의 내면에 자라고 있던 뜨거운 이성과 감성을 발견하게 되는데,"이탈리아,프랑스,벨기에","드라마,멜로/로맨스"
18934,마틸다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18934,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=18934,1997,9.18,태어날 때부터 남달리 깜찍하고 총명한 소녀 마틸다에게는 너무나 안 어울리는 가족이 있다. 중고차 매매업을 하는 아버지는 사기꾼에 가깝고 어머니는 돈에만 관심 있는 허영으로 똘똘 뭉친 여자다. 이들은 마틸다의 천재성을 발견하기는커녕 그녀에게 바보 같은 TV를 억지로 보게 하고 읽고 있는 책마저 빼앗아 던져버린다. 마틸다는 네살때부터 도서관을 찾아가 그곳에 있는 책을 닥치는대로 읽기 시작한다. 그녀는 책 속의 주인공과 벗하며 꽃이 만발하고 나무가 우거진 예쁜 집에서 그네를 타며 사는 꿈을 꾼다. 6살이 되던 해 마틸다를 성가시다고 느낀 그녀의 아버지는 딸을 이상한 학교에 입학시킨다. 이 학교는 한마디로 공포 분위기. 왕년의 올림픽 투포환 선수였던 트런치불 교장은 아이들을 어둡고 좁은 방에 가두는가 하면 공처럼 집어 던진다. 그러나 세상에는 밝은 면도 있는 법. 착하고 아이들을 진심으로 사랑하는 마틸다의 담임 선생님 미스 허니와 친구들 덕분에 마틸다는 학교 생활이 즐겁기만 하다. 어려운 수학 문제를 척척 푸는가 하면 가끔 초능력을 발휘해 교장을 골탕먹이기도 한다. 한편 허니는 불행한 과거가 있는데 그것은 바로 교장인 트런치불이 자신의 이모이고 그녀가 허니 아버지의 모든 재산과 학교마저 다 빼앗아 버린 것. 이제 마틸다는 친구들과 함께 아이들을 귀찮고 쓸모 없는 존재로 취급하는 트런치불 교장 쫓아내기 작전을 편다. 먼저 마틸다가 초능력을 발휘해 그녀를 혼내주고 친구들이 모두 힘을 합쳐 총공격 한다. 악명 높은 트런치불 교장은 떠나고 학교는 드디어 제 주인을 찾는다. 이제 마틸다도 진정한 가족을 찾을 때 마틸다는 죄를 짓고 급하게 떠나는 한심한 부모로부터 입양 허락을 받아 낸다. 마틸다가 꿈꾸던 꽃과 나무가 우거지고 뜰에 그네가 있는 집에서 미스 허니와 행복한 가정을 만든다.,미국,"코미디,가족,판타지"
169348,하이큐 재능과 센스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169348,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=169348,2017,9.16,카라스노 고교 배구팀은 인터하이 예선 탈락 후 도쿄에서의 합숙 훈련 끝에 봄철 고교 배구 대회에 참가한다..결승 진출을 노릴만큼 눈에 띄게 성장한 카라스노는 드디어 준결승에서 강호 아오바 죠사이 고교와의 결전을 치르게 된다. 다시 한 번 맞붙게 된 카게야마와 오이카와카라스노와 아오바 죠사이 고교 사이의 경기에 모든 이들의 이목이 집중되는데모든 것을 내건 불꽃 같은 승부가 시작된다,일본,애니메이션
145736,하이 스피드 프리 스타팅 데이즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=145736,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=145736,2016,9.18,물을 접하고 느끼는 데 특별한 애착을 가진 나나세 하루카.초등학교 시절 마지막 혼계영 대회에서 타치바나 마코토 하즈키 나기사 마츠오카 린과 함께 본 적 없는 풍경에 도달한다.그리고 벚꽃 흐드러지는 봄 하루카와 마코토는 이와토비 중학교에 진학한다.새로운 생활이 시작되려 하는 것이다.수영부에 입부한 하루카와 마코토는 시이나 아사히 키리시마 이쿠야와 넷이서 혼계영 팀을 짜서 시합에 도전한다.사고방식도 목표도 각기 다른 네 사람. 그들은 모두 저마다의 고민을 안고 있었다.그 와중에 혼계영 연습도 순탄하지가 않은데...한 팀이 되기 위해 필요한 건 무엇일까과거의 혼계영에 갇혀버린 하루카는 새로운 장소에서 무엇을 생각하나조금씩 서로를 알아가며 수영을 통해 새로운 마음을 깨달아가는 모습을 그린 영화하이스피드 프리 스타팅 데이즈소년들의 싱그러운 청춘 수영에 거는 그들의 미래가 지금 시작된다.,일본,애니메이션
173692,바울,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173692,https://movie.naver.com/movie/bi/mi/photoViewPopup.nhn?movieCode=173692,2018,9.16,그리스도가 부활한 지 약 30년 후인 AD 67년로마제국의 황제 네로는 자신의 광기로 일어난 대화재의 원인으로신흥종교인 기독교에 책임을 돌린다.짐승들의 먹이가 되거나 불태워지며 극심한 박해를 받는 크리스천들.그리고 그들의 리더인 바울은 네로의 명령에 의해감옥에 갇혀 사형될 날만을 기다리고 있다.이러한 상황 속에서 바울의 동역자인 누가는 죽음의 문턱 두려움 속에 점점 희망을 잃어가는 크리스천들에게바울의 일생과 그가 얻은 지혜를 사도행전으로 기록하여 전하고자깊은 감옥 속으로 숨어드는데.,미국,드라마
